movie_id,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in_$),path
tt0003740 ,Cabiria                                          ,1914,Not Rated,148 min,"Adventure, Drama, History   ",7.1,"Cabiria is a Roman child when her home is destroyed by a volcano. Sold in Carthage to be sacrificed in a temple, is saved by Fulvio, a Roman spy. But danger lurks, and hatred between Rome and Carthage can only lead to war.                                                                              ",Giovanni Pastrone                      ,/name/nm0665163/,"Italia Almirante-Manzini, 
Lidia Quaranta, 
Bartolomeo Pagano, 
Carolina Cate","/name/nm0021935/,/name/nm0702894/,/name/nm0656034/,/name/nm0146028/                 ",3691,,D:/demo/output
tt0003740 ,Cabiria                                          ,1914,Not Rated,148 min,"Adventure, Drama, History   ",7.1,"Cabiria is a Roman child when her home is destroyed by a volcano. Sold in Carthage to be sacrificed in a temple, is saved by Fulvio, a Roman spy. But danger lurks, and hatred between Rome and Carthage can only lead to war.                                                                              ",Giovanni Pastrone                      ,/name/nm0665163/,"Italia Almirante-Manzini, 
Lidia Quaranta, 
Bartolomeo Pagano, 
Carolina Cate","/name/nm0021935/,/name/nm0702894/,/name/nm0656034/,/name/nm0146028/                 ",3691,,D:/demo/output
tt0003740 ,Cabiria                                          ,1914,Not Rated,148 min,"Adventure, Drama, History   ",7.1,"Cabiria is a Roman child when her home is destroyed by a volcano. Sold in Carthage to be sacrificed in a temple, is saved by Fulvio, a Roman spy. But danger lurks, and hatred between Rome and Carthage can only lead to war.                                                                              ",Giovanni Pastrone                      ,/name/nm0665163/,"Italia Almirante-Manzini, 
Lidia Quaranta, 
Bartolomeo Pagano, 
Carolina Cate","/name/nm0021935/,/name/nm0702894/,/name/nm0656034/,/name/nm0146028/                 ",3691,,D:/demo/output
tt0003743 ,The Call of the North                            ,1914,         ,       ,"Adventure, Drama            ",5.2,"Trader Ned Stewart's father Graehme was unjustly accused of adultery and killed. Ned sets out to avenge his father but is captured and send on ""la longue traverse,"" the long journey to ...                See full summary »                                                                            ","Oscar Apfel, 
Cecil B. DeMille         ",/name/nm0002177/,"Robert Edeson, 
Theodore Roberts, 
Winifred Kingston, 
Horace B. Carpenter   ","/name/nm0001124/,/name/nm0249187/,/name/nm0731623/,/name/nm0455612/,/name/nm0139356/",47,52284,D:/demo/output
tt0003747 ,Cameo Kirby                                      ,1914,Passed   ,50 min ,"Action, Drama, Romance      ",,"""Cameo"" Kirby, so called because of his fondness for cameos, is the son of a New Orleans plantation owner who dies insolvent. When the plantation and slaves are sold at auction, Cameo's ...                See full summary »                                                                           ",Oscar Apfel                            ,/name/nm0002177/,"Dustin Farnum, 
Winifred Kingston, 
James Neill, 
Fred Montague              ","/name/nm0267914/,/name/nm0455612/,/name/nm0624735/,/name/nm0598767/                 ",,,D:/demo/output
tt0003747 ,Cameo Kirby                                      ,1914,Passed   ,50 min ,"Action, Drama, Romance      ",,"""Cameo"" Kirby, so called because of his fondness for cameos, is the son of a New Orleans plantation owner who dies insolvent. When the plantation and slaves are sold at auction, Cameo's ...                See full summary »                                                                           ",Oscar Apfel                            ,/name/nm0002177/,"Dustin Farnum, 
Winifred Kingston, 
James Neill, 
Fred Montague              ","/name/nm0267914/,/name/nm0455612/,/name/nm0624735/,/name/nm0598767/                 ",,,D:/demo/output
tt0003763 ,Charlotte Corday                                 ,1914,         ,       ,"Drama, History              ",,"In the magnificent grounds surrounding her home in Normandy, Charlotte Corday and Barbaroux are happy in their love-making, unwarned of the stormy events that fate has decreed should end ...                See full summary »                                                                          ","Constance Crawley, 
Arthur Maude, 
Harr",/name/nm0187006/,                                                                             ,"/name/nm0560785/,/name/nm0341512/,/name/nm0595306/                                  ",,,D:/demo/output
tt0003768 ,The Chimes                                       ,1914,         ,50 min ,"Fantasy, Drama              ",3.6,"Trotty Veck, the licensed messenger, reconsiders his promise to allow the marriage of his daughter Meg to Richard, after being advised by Alderman Cute that it is a sin for the poor to wed....                See full summary »                                                                        ",Herbert Blaché                        ,/name/nm0085133/,"Tom Terriss, 
Faye Cusick, 
Alfred Hemming, 
Clarence Harvey                 ","/name/nm0855912/,/name/nm0193737/,/name/nm0376079/,/name/nm0367469/                 ",18,,D:/demo/output
tt0003772 ,Cinderella                                       ,1914,         ,52 min ,"Fantasy, Drama              ",6.1,"Though mistreated by her cruel stepmother and stepsisters, Cinderella is able to attend the royal ball through the help of a fairy godmother.                                                                                                                                                               ",James Kirkwood                         ,/name/nm0456804/,"Mary Pickford, 
Owen Moore, 
Isabel Vernon, 
Georgia Wilson                  ","/name/nm0681933/,/name/nm0601698/,/name/nm0894679/,/name/nm0933448/                 ",1045,,D:/demo/output
tt0003792 ,The Conspiracy                                   ,1914,         ,       ,"Drama, Mystery              ",,"Winthrop Clavering a mystery writer, is continually ridiculed for the fiction of the crimes he depicts, so he decides to solve a case himself. To that end, he determines to find the slayer ...                See full summary »                                                                        ",Allan Dwan                             ,/name/nm0245385/,"John Emerson, 
Lois Meredith, 
Harold Lockwood, 
Iva Shepard                 ","/name/nm0256221/,/name/nm0580609/,/name/nm0516974/,/name/nm0791624/                 ",,,D:/demo/output
tt0003804 ,The Crucible                                     ,1914,         ,       ,"Drama, Romance              ",,"Jean finds the boyish manner in which her late father raised her, is now causing quite a lot of trouble for her, and she ends up in a reformatory. After escaping this prison she meets Craig...                See full summary »                                                                        ","Hugh Ford, 
Edwin S. Porter            ",/name/nm0285684/,"Marguerite Clark, 
Harold Lockwood, 
Justine Johnstone, 
Lucy Parker         ","/name/nm0692105/,/name/nm0164244/,/name/nm0516974/,/name/nm0426926/,/name/nm0662463/",,,D:/demo/output
tt0003817 ,Dan                                              ,1914,         ,       ,"Drama, War                  ",2.7,"Loyal slave of the aristocratic Dabney family, Dan is overjoyed when Raoul becomes engaged to Northerner Elsie Hammond and his sister Grace becomes engaged to Elsie's brother John. When the...                See full summary »                                                                        ","George Irving, 
Jack Pratt             ",/name/nm0410271/,"Lew Dockstader, 
Hal Reid, 
Gail Kane, 
Lois Meredith                        ","/name/nm0695466/,/name/nm0230020/,/name/nm0717281/,/name/nm0437312/,/name/nm0580609/",18,,D:/demo/output
tt0003830 ,Detective Craig's Coup                           ,1914,         ,       ,"Crime, Drama                ",,"Government sleuths, headed by Detective Craig, have succeeded in running down a gang of Metropolitan counterfeiters. Although their information as regards the location of the gang's hangout...                See full summary »                                                                        ",Donald MacKenzie                       ,/name/nm0533289/,"Francis Carlyle, 
Pearl Sindelar, 
Jack Standing, 
Charles Arling            ","/name/nm0138272/,/name/nm0801774/,/name/nm0822060/,/name/nm0035187/                 ",,,D:/demo/output
tt0003838 ,The Dishonored Medal                             ,1914,         ,       ,Adventure                   ,6.1,"While with the French Foreign Legion in Algeria, Lt. Dubois seduces the lovely Zora, leaving her with a child and his medal for bravery. Sheik Achmed generously befriends Zora, and when she...                See full summary »                                                                        ",Christy Cabanne                        ,/name/nm0127511/,"Miriam Cooper, 
George Gebhardt, 
Raoul Walsh, 
Frank Bennett                ","/name/nm0178270/,/name/nm0311375/,/name/nm0909825/,/name/nm0071758/                 ",44,,D:/demo/output
tt0003897 ,The Exploits of Elaine                           ,1914,         ,220 min,Action                      ,6.3,"With the help of a private detective, Elaine tries to catch the masked criminal mastermind The Clutching Hand, who has murdered her father.                                                                                                                                                                 ","Louis J. Gasnier, 
George B. Seitz, 
Le",/name/nm0309163/,"Pearl White, 
Arnold Daly, 
Creighton Hale, 
Raymond Owens                   ","/name/nm0782707/,/name/nm0923594/,/name/nm0923603/,/name/nm0925310/,/name/nm0198410/",93,,D:/demo/output
tt0003929 ,Fantasma                                         ,1914,         ,       ,Fantasy                     ,,Add a Plot                                                                                                                                                                                                                                                                                                  ,Charles M. Seay                        ,/name/nm0780884/,"Edwin Clarke, 
Marie La Manna, 
William T. Carleton, 
Billy Ruge             ","/name/nm0163906/,/name/nm0478694/,/name/nm0137416/,/name/nm0749381/                 ",,,D:/demo/output
tt0003930 ,Fantomas: The Mysterious Finger Print            ,1914,Not Rated,59 min ,"Crime, Drama                ",6.8,"The press and the public opinion suggest that Inspector Juve may in fact be Fantômas. As Juve is jailed, the actual Fantômas schemes to keep him behind bars forever.                                                                                                                                     ",Louis Feuillade                        ,/name/nm0275421/,"René Navarre, 
Georges Melchior, 
Laurent Morléas, 
Renée Carl            ","/name/nm0622772/,/name/nm0577476/,/name/nm0605849/,/name/nm0137288/                 ",1359,,D:/demo/output
tt0003935 ,The Fatal Night                                  ,1914,         ,       ,"Drama, History              ",,"Catharine, the Queen Mother of France, urged by the noble and influential house of Guise, became jealous of the growing strength and popularity of the Huguenot, or Protestant party, the ...                See full summary »                                                                           ","Constance Crawley, 
Arthur Maude       ",/name/nm0187006/,                                                                             ,/name/nm0560785/                                                                    ,,,D:/demo/output
tt0003952 ,Fantômas: The False Magistrate                  ,1914,Not Rated,70 min ,"Crime, Drama                ",6.7,"Having committed murder in Belgium, Fantomas is sentenced to life imprisonment. Two crimes committed in France suggest to inspector Juve that the Fantomas gang is still at work. He ...                See full summary »                                                                                ",Louis Feuillade                        ,/name/nm0275421/,"René Navarre, 
Edmund Breon, 
Georges Melchior, 
Mesnery                    ","/name/nm0622772/,/name/nm0107631/,/name/nm0577476/,/name/nm1266519/                 ",1128,,D:/demo/output
tt0003965 ,Fire and Sword                                   ,1914,         ,       ,Adventure                   ,6.6,Add a Plot                                                                                                                                                                                                                                                                                                  ,T. Hayes Hunter                        ,/name/nm0403054/,"Tom McEvoy, 
Isabel Rea                                                      ","/name/nm0568591/,/name/nm0713748/                                                   ",24,,D:/demo/output
tt0003993 ,The Fringe of War                                ,1914,         ,       ,"Drama, War                  ",,A German captain blackmails a general's wife into stealing gun plans.                                                                                                                                                                                                                                       ,George Loane Tucker                    ,/name/nm0875869/,"Jane Gail, 
Gerald Ames, 
Lewis Gilbert                                      ","/name/nm0301187/,/name/nm0024706/,/name/nm0318149/                                  ",,,D:/demo/output
tt0004013 ,The Ghost Breaker                                ,1914,         ,60 min ,"Adventure, Horror           ",4.5,"The treasure of the Aragon family has never been found or any trace of it, until one day, while Princess Maria Theresa is looking over her jewels, she drops the casket and a secret ...                See full summary »                                                                                ","Oscar Apfel, 
Cecil B. DeMille         ",/name/nm0002177/,"H.B. Warner, 
Rita Stanwood, 
Theodore Roberts, 
Betty Johnson               ","/name/nm0001124/,/name/nm0912478/,/name/nm0822840/,/name/nm0731623/,/name/nm2328128/",39,,D:/demo/output
tt0004013 ,The Ghost Breaker                                ,1914,         ,60 min ,"Adventure, Horror           ",4.5,"The treasure of the Aragon family has never been found or any trace of it, until one day, while Princess Maria Theresa is looking over her jewels, she drops the casket and a secret ...                See full summary »                                                                                ","Oscar Apfel, 
Cecil B. DeMille         ",/name/nm0002177/,"H.B. Warner, 
Rita Stanwood, 
Theodore Roberts, 
Betty Johnson               ","/name/nm0001124/,/name/nm0912478/,/name/nm0822840/,/name/nm0731623/,/name/nm2328128/",39,,D:/demo/output
tt0004022 ,Julius Caesar                                    ,1914,         ,112 min,"Drama, History              ",6.2,The growing ambition of Julius Caesar is a source of major concern to his close friend Brutus. Cassius persuades him to participate in his plot to assassinate Caesar but they have both sorely underestimated Mark Antony.                                                                                 ,Enrico Guazzoni                        ,/name/nm0345500/,"Amleto Novelli, 
Bruto Castellani, 
Irene Mattalia, 
Ignazio Lupi            ","/name/nm0637019/,/name/nm0144663/,/name/nm1550622/,/name/nm0526921/                 ",63,,D:/demo/output
tt0004026 ,The Golem                                        ,1914,         ,60 min ,Horror                      ,6.7,"In this version of the golem legend, the golem, a clay statue brought to life by Rabbi Loew in 16th century Prague to save the Jews from the ongoing brutal persecution by the city's rulers,...                See full summary »                                                                        ","Paul Wegener, 
Henrik Galeen           ",/name/nm0917467/,"Paul Wegener, 
Henrik Galeen, 
Lyda Salmonova, 
Rudolf Blümner              ","/name/nm0301961/,/name/nm0917467/,/name/nm0301961/,/name/nm0758802/,/name/nm0090104/",1195,,D:/demo/output
tt0004038 ,The Great Leap: Until Death Do Us Part           ,1914,         ,       ,"Drama, Romance              ",,Romeo and Juliet type story loosely based upon the famed Hatfield/McCoy feud.                                                                                                                                                                                                                               ,Christy Cabanne                        ,/name/nm0127511/,"Mae Marsh, 
Robert Harron, 
Irene Hunt, 
Ralph Lewis                         ","/name/nm0550615/,/name/nm0366008/,/name/nm0402475/,/name/nm0507635/                 ",,,D:/demo/output
tt0004043 ,The Greyhound                                    ,1914,         ,       ,"Crime, Drama                ",,"Claire Fellman, wife of Louis Fellman, alias ""The Greyhound,"" after unsuccessfully pleading with her husband, confidence man and card sharp, to forsake his ways, determines to leave him, ...                See full summary »                                                                          ",Lawrence B. McGill                     ,/name/nm0569261/,"William H. Tooker, 
Elita Proctor Otis, 
Catherine Carter, 
Harry Spingler   ","/name/nm0867469/,/name/nm0652898/,/name/nm0141515/,/name/nm0819793/                 ",,,D:/demo/output
tt0004052 ,The Hazards of Helen                             ,1914,         ,"1,428 m",Action                      ,6.9,"Helen, informed of the danger which menaces an excursion train because another engine on the same track is running wild, mounts a motorcycle and speeds down the track to warn the passengers of their imminent peril.                                                                                      ","J. Gunnis Davis, 
J.P. McGowan, 
Robert",/name/nm0204724/,"Helen Holmes, 
Helen Gibson, 
J.P. McGowan, 
Ethel Clisbee                   ","/name/nm0569645/,/name/nm0897085/,/name/nm0391847/,/name/nm0403636/,/name/nm0540575/",112,,D:/demo/output
tt0004066 ,Sealed Orders                                    ,1914,         ,84 min ,"Drama, Mystery              ",6.8,"On the brink of war, Lt. van Hauen is summoned to take command of the cruiser, but due to unforeseen events, he is wrongfully convicted as a traitor.                                                                                                                                                       ",Benjamin Christensen                   ,/name/nm0159725/,"Benjamin Christensen, 
Karen Caspersen, 
Otto Reinwald, 
Fritz Lamprecht     ","/name/nm0159725/,/name/nm0143865/,/name/nm0718290/,/name/nm0483943/                 ",640,,D:/demo/output
tt0004078 ,Her Luck in London                               ,1914,         ,       ,"Crime, Drama                ",,A gambler blackmails a Lord's wife upon discovering his mistress is her mother.                                                                                                                                                                                                                             ,Maurice Elvey                          ,/name/nm0002061/,"A.V. Bramble, 
Fred Groves, 
M. Gray Murray, 
Elisabeth Risdon               ","/name/nm0104197/,/name/nm0344059/,/name/nm0615139/,/name/nm0728230/                 ",,,D:/demo/output
tt0004099 ,The New Wizard of Oz                             ,1914,         ,59 min ,"Family, Fantasy, Adventure  ",5.3,"A wicked king has taken over the Emerald City, and wants his daughter, Princess Gloria, to marry the horrid courtier Googly-Goo, though she loves Pon, the Gardener's Boy. The camera now ...                See full summary »                                                                           ",J. Farrell MacDonald                   ,/name/nm0531759/,"Violet MacMillan, 
Frank Moore, 
Pierre Couderc, 
Fred Woodward              ","/name/nm0534030/,/name/nm0601212/,/name/nm0183278/,/name/nm0940927/                 ",498,,D:/demo/output
tt0004099 ,The New Wizard of Oz                             ,1914,         ,59 min ,"Family, Fantasy, Adventure  ",5.3,"A wicked king has taken over the Emerald City, and wants his daughter, Princess Gloria, to marry the horrid courtier Googly-Goo, though she loves Pon, the Gardener's Boy. The camera now ...                See full summary »                                                                           ",J. Farrell MacDonald                   ,/name/nm0531759/,"Violet MacMillan, 
Frank Moore, 
Pierre Couderc, 
Fred Woodward              ","/name/nm0534030/,/name/nm0601212/,/name/nm0183278/,/name/nm0940927/                 ",498,,D:/demo/output
tt0004099 ,The New Wizard of Oz                             ,1914,         ,59 min ,"Family, Fantasy, Adventure  ",5.3,"A wicked king has taken over the Emerald City, and wants his daughter, Princess Gloria, to marry the horrid courtier Googly-Goo, though she loves Pon, the Gardener's Boy. The camera now ...                See full summary »                                                                           ",J. Farrell MacDonald                   ,/name/nm0531759/,"Violet MacMillan, 
Frank Moore, 
Pierre Couderc, 
Fred Woodward              ","/name/nm0534030/,/name/nm0601212/,/name/nm0183278/,/name/nm0940927/                 ",498,,D:/demo/output
tt0004121 ,Der Hund von Baskerville                         ,1914,         ,65 min ,"Crime, Mystery, Horror      ",5.5,"In this early version the classic ""Hound of the Baskervilles"" mystery is not faithfully adapted, Watson's character is absent and there are two Holmes. Holmes' foe is called Stapleton and he menaces Holmes' client Lord Henry and his fiancée, Laura Lyons, masquerading himself as Holmes. Hidden passa",Rudolf Meinert                         ,/name/nm0576901/,"Alwin Neuß, 
Friedrich Kühne, 
Hanni Weisse, 
Erwin Fichtner               ","/name/nm0627274/,/name/nm0478151/,/name/nm0919225/,/name/nm0275670/                 ",123,,D:/demo/output
tt0004121 ,Der Hund von Baskerville                         ,1914,         ,65 min ,"Crime, Mystery, Horror      ",5.5,"In this early version the classic ""Hound of the Baskervilles"" mystery is not faithfully adapted, Watson's character is absent and there are two Holmes. Holmes' foe is called Stapleton and he menaces Holmes' client Lord Henry and his fiancée, Laura Lyons, masquerading himself as Holmes. Hidden passa",Rudolf Meinert                         ,/name/nm0576901/,"Alwin Neuß, 
Friedrich Kühne, 
Hanni Weisse, 
Erwin Fichtner               ","/name/nm0627274/,/name/nm0478151/,/name/nm0919225/,/name/nm0275670/                 ",123,,D:/demo/output
tt0004121 ,Der Hund von Baskerville                         ,1914,         ,65 min ,"Crime, Mystery, Horror      ",5.5,"In this early version the classic ""Hound of the Baskervilles"" mystery is not faithfully adapted, Watson's character is absent and there are two Holmes. Holmes' foe is called Stapleton and he menaces Holmes' client Lord Henry and his fiancée, Laura Lyons, masquerading himself as Holmes. Hidden passa",Rudolf Meinert                         ,/name/nm0576901/,"Alwin Neuß, 
Friedrich Kühne, 
Hanni Weisse, 
Erwin Fichtner               ","/name/nm0627274/,/name/nm0478151/,/name/nm0919225/,/name/nm0275670/                 ",123,,D:/demo/output
tt0004138 ,The Idol of Paris                                ,1914,         ,       ,"Crime, Drama                ",,A crook demands his Princess cousin in return for clearing a Prince of a theft charge.                                                                                                                                                                                                                      ,Maurice Elvey                          ,/name/nm0002061/,"Elisabeth Risdon, 
Fred Groves, 
A.V. Bramble, 
Gordon Dennis                ","/name/nm0728230/,/name/nm0344059/,/name/nm0104197/,/name/nm0219459/                 ",,,D:/demo/output
tt0004150 ,In the Land of the Head Hunters                  ,1914,Not Rated,65 min ,"Drama, History              ",5.9,"Combining fact and fabrication, Edward S. Curtis' dramatization of the life of the Kwakiutl peoples of British Columbia revolves around a chief's son, who must contend with an evil sorcerer in order to win the hand of a beautiful maiden.                                                               ",Edward S. Curtis                       ,/name/nm0193327/,"Stanley Hunt, 
Sarah Constance Smith Hunt, 
Mrs. George Walkus, 
Paddy 'Malid","/name/nm6500432/,/name/nm6500433/,/name/nm6500434/,/name/nm6500435/                 ",505,,D:/demo/output
