movie_id,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in_$),path
tt0070312 ,A Dragonfly for Each Corpse                      ,1975,Not Rated,85 min ,"Crime, Mystery, Thriller    ",5.7,"A killer is cleaning up the streets of Milan by murdering those considered as deviant. An ornamental dragonfly, soaked in the blood of the victim, is left on each body.                                                                                                                                    ",León Klimovsky                        ,/name/nm0459567/,"Paul Naschy, 
Erika Blanc, 
�?ngel Aranda, 
María Kosty                     ","/name/nm0596701/,/name/nm0086926/,/name/nm0033007/,/name/nm0467422/                 ",571,,D:/demo/output
tt0070312 ,A Dragonfly for Each Corpse                      ,1975,Not Rated,85 min ,"Crime, Mystery, Thriller    ",5.7,"A killer is cleaning up the streets of Milan by murdering those considered as deviant. An ornamental dragonfly, soaked in the blood of the victim, is left on each body.                                                                                                                                    ",León Klimovsky                        ,/name/nm0459567/,"Paul Naschy, 
Erika Blanc, 
�?ngel Aranda, 
María Kosty                     ","/name/nm0596701/,/name/nm0086926/,/name/nm0033007/,/name/nm0467422/                 ",571,,D:/demo/output
tt0070326 ,The Little Mermaid                               ,1975,Not Rated,74 min ,"Animation, Adventure, Drama ",7.4,"A mermaid falls in love with a human prince, which leads to tragedy.                                                                                                                                                                                                                                        ","Tomoharu Katsumata, 
Tim Reid          ",/name/nm0441540/,"Fumie Kashiyama, 
Mariko Miyagi, 
Tarô Shigaki, 
Hideki Shibata             ","/name/nm0717452/,/name/nm0440580/,/name/nm0594344/,/name/nm0793336/,/name/nm1142693/",988,,D:/demo/output
tt0070326 ,The Little Mermaid                               ,1975,Not Rated,74 min ,"Animation, Adventure, Drama ",7.4,"A mermaid falls in love with a human prince, which leads to tragedy.                                                                                                                                                                                                                                        ","Tomoharu Katsumata, 
Tim Reid          ",/name/nm0441540/,"Fumie Kashiyama, 
Mariko Miyagi, 
Tarô Shigaki, 
Hideki Shibata             ","/name/nm0717452/,/name/nm0440580/,/name/nm0594344/,/name/nm0793336/,/name/nm1142693/",996,,D:/demo/output
tt0070326 ,The Little Mermaid                               ,1975,Not Rated,74 min ,"Animation, Adventure, Drama ",7.4,"A mermaid falls in love with a human prince, which leads to tragedy.                                                                                                                                                                                                                                        ","Tomoharu Katsumata, 
Tim Reid          ",/name/nm0441540/,"Fumie Kashiyama, 
Mariko Miyagi, 
Tarô Shigaki, 
Hideki Shibata             ","/name/nm0717452/,/name/nm0440580/,/name/nm0594344/,/name/nm0793336/,/name/nm1142693/",988,,D:/demo/output
tt0070326 ,The Little Mermaid                               ,1975,Not Rated,74 min ,"Animation, Adventure, Drama ",7.4,"A mermaid falls in love with a human prince, which leads to tragedy.                                                                                                                                                                                                                                        ","Tomoharu Katsumata, 
Tim Reid          ",/name/nm0441540/,"Fumie Kashiyama, 
Mariko Miyagi, 
Tarô Shigaki, 
Hideki Shibata             ","/name/nm0717452/,/name/nm0440580/,/name/nm0594344/,/name/nm0793336/,/name/nm1142693/",988,,D:/demo/output
tt0070326 ,The Little Mermaid                               ,1975,Not Rated,74 min ,"Animation, Adventure, Drama ",7.4,"A mermaid falls in love with a human prince, which leads to tragedy.                                                                                                                                                                                                                                        ","Tomoharu Katsumata, 
Tim Reid          ",/name/nm0441540/,"Fumie Kashiyama, 
Mariko Miyagi, 
Tarô Shigaki, 
Hideki Shibata             ","/name/nm0717452/,/name/nm0440580/,/name/nm0594344/,/name/nm0793336/,/name/nm1142693/",996,,D:/demo/output
tt0070366 ,The Manchu Eagle Murder Caper Mystery            ,1975,PG       ,80 min ,"Comedy, Mystery, Crime      ",5.8,"A chicken hatchery owner (and novice private eye) tries to solve the arrow murder of local milkman, philanderer and animal fetishist.                                                                                                                                                                       ",Dean Hargrove                          ,/name/nm0362990/,"Gabriel Dell, 
Will Geer, 
Anjanette Comer, 
Joyce Van Patten                ","/name/nm0217316/,/name/nm0002095/,/name/nm0173735/,/name/nm0887696/                 ",250,,D:/demo/output
tt0070366 ,The Manchu Eagle Murder Caper Mystery            ,1975,PG       ,80 min ,"Comedy, Mystery, Crime      ",5.8,"A chicken hatchery owner (and novice private eye) tries to solve the arrow murder of local milkman, philanderer and animal fetishist.                                                                                                                                                                       ",Dean Hargrove                          ,/name/nm0362990/,"Gabriel Dell, 
Will Geer, 
Anjanette Comer, 
Joyce Van Patten                ","/name/nm0217316/,/name/nm0002095/,/name/nm0173735/,/name/nm0887696/                 ",250,,D:/demo/output
tt0070366 ,The Manchu Eagle Murder Caper Mystery            ,1975,PG       ,80 min ,"Comedy, Mystery, Crime      ",5.8,"A chicken hatchery owner (and novice private eye) tries to solve the arrow murder of local milkman, philanderer and animal fetishist.                                                                                                                                                                       ",Dean Hargrove                          ,/name/nm0362990/,"Gabriel Dell, 
Will Geer, 
Anjanette Comer, 
Joyce Van Patten                ","/name/nm0217316/,/name/nm0002095/,/name/nm0173735/,/name/nm0887696/                 ",253,,D:/demo/output
tt0070556 ,Poor Pretty Eddie                                ,1975,R        ,92 min ,"Crime, Horror, Thriller     ",5.5,"A wrong turn on a jazz singer's road trip results in her car breaking down near an isolated lodge run by a faded starlet and a young, homicidal Elvis impersonator.                                                                                                                                         ","David Worth, 
Richard Robinson         ",/name/nm0175730/,"Leslie Uggams, 
Shelley Winters, 
Michael Christian, 
Ted Cassidy            ","/name/nm0733014/,/name/nm0880081/,/name/nm0001859/,/name/nm0160057/,/name/nm0144252/",891,,D:/demo/output
tt0070556 ,Poor Pretty Eddie                                ,1975,R        ,92 min ,"Crime, Horror, Thriller     ",5.5,"A wrong turn on a jazz singer's road trip results in her car breaking down near an isolated lodge run by a faded starlet and a young, homicidal Elvis impersonator.                                                                                                                                         ","David Worth, 
Richard Robinson         ",/name/nm0175730/,"Leslie Uggams, 
Shelley Winters, 
Michael Christian, 
Ted Cassidy            ","/name/nm0733014/,/name/nm0880081/,/name/nm0001859/,/name/nm0160057/,/name/nm0144252/",891,,D:/demo/output
tt0070556 ,Poor Pretty Eddie                                ,1975,R        ,92 min ,"Crime, Horror, Thriller     ",5.5,"A wrong turn on a jazz singer's road trip results in her car breaking down near an isolated lodge run by a faded starlet and a young, homicidal Elvis impersonator.                                                                                                                                         ","David Worth, 
Richard Robinson         ",/name/nm0175730/,"Leslie Uggams, 
Shelley Winters, 
Michael Christian, 
Ted Cassidy            ","/name/nm0733014/,/name/nm0880081/,/name/nm0001859/,/name/nm0160057/,/name/nm0144252/",891,,D:/demo/output
tt0070562 ,Prisoners                                        ,1975,R        ,88 min ,"Crime, Drama, War           ",6.9,"Melodrama set in South Vietnam in the 1960s. Krueger (Bramhall), a former infantry lieutenant, is imprisoned at Quai Dong, on the South China Sea, for refusing to fight. After a year at ...                See full summary »                                                                           ",William H. Bushnell                    ,/name/nm0124292/,"Jesse Dizon, 
Peter Hooten, 
Howard Hesseman, 
Mark Bramhall                 ","/name/nm0229040/,/name/nm0393848/,/name/nm0381606/,/name/nm0104220/                 ",15,,D:/demo/output
tt0070562 ,Prisoners                                        ,1975,R        ,88 min ,"Crime, Drama, War           ",6.9,"Melodrama set in South Vietnam in the 1960s. Krueger (Bramhall), a former infantry lieutenant, is imprisoned at Quai Dong, on the South China Sea, for refusing to fight. After a year at ...                See full summary »                                                                           ",William H. Bushnell                    ,/name/nm0124292/,"Jesse Dizon, 
Peter Hooten, 
Howard Hesseman, 
Mark Bramhall                 ","/name/nm0229040/,/name/nm0393848/,/name/nm0381606/,/name/nm0104220/                 ",15,,D:/demo/output
tt0070636 ,Satanico Pandemonium                             ,1975,Not Rated,89 min ,"Horror, Mystery, Thriller   ",6.1,A young nun is tempted by visions of forbidden sexual fantasies to cross over to Satan.                                                                                                                                                                                                                     ,Gilberto Martínez Solares             ,/name/nm0554924/,"Enrique Rocha, 
Cecilia Pezet, 
Delia Magaña, 
Clemencia Colin              ","/name/nm0733780/,/name/nm0679067/,/name/nm0535757/,/name/nm1163905/                 ",1348,,D:/demo/output
tt0070636 ,Satanico Pandemonium                             ,1975,Not Rated,89 min ,"Horror, Mystery, Thriller   ",6.1,A young nun is tempted by visions of forbidden sexual fantasies to cross over to Satan.                                                                                                                                                                                                                     ,Gilberto Martínez Solares             ,/name/nm0554924/,"Enrique Rocha, 
Cecilia Pezet, 
Delia Magaña, 
Clemencia Colin              ","/name/nm0733780/,/name/nm0679067/,/name/nm0535757/,/name/nm1163905/                 ",1348,,D:/demo/output
tt0070636 ,Satanico Pandemonium                             ,1975,Not Rated,89 min ,"Horror, Mystery, Thriller   ",6.1,A young nun is tempted by visions of forbidden sexual fantasies to cross over to Satan.                                                                                                                                                                                                                     ,Gilberto Martínez Solares             ,/name/nm0554924/,"Enrique Rocha, 
Cecilia Pezet, 
Delia Magaña, 
Clemencia Colin              ","/name/nm0733780/,/name/nm0679067/,/name/nm0535757/,/name/nm1163905/                 ",1348,,D:/demo/output
tt0070663 ,Anno Domini 1573                                 ,1975,         ,145 min,"Drama, History, War         ",7,Europe in second half of 16th century was very rough place to live. Peasants of Slovenia and Croatia had even rougher times because of the constant threat of Turk raids and being taxed to ...                See full summary »                                                                         ,Vatroslav Mimica                       ,/name/nm0590791/,"Fabijan Sovagovic, 
Velimir 'Bata' Zivojinovic, 
Pavle Vuisic, 
Sergio Mimica","/name/nm0816296/,/name/nm0957372/,/name/nm0904303/,/name/nm0590790/                 ",259,,D:/demo/output
tt0070663 ,Anno Domini 1573                                 ,1975,         ,145 min,"Drama, History, War         ",7,Europe in second half of 16th century was very rough place to live. Peasants of Slovenia and Croatia had even rougher times because of the constant threat of Turk raids and being taxed to ...                See full summary »                                                                         ,Vatroslav Mimica                       ,/name/nm0590791/,"Fabijan Sovagovic, 
Velimir 'Bata' Zivojinovic, 
Pavle Vuisic, 
Sergio Mimica","/name/nm0816296/,/name/nm0957372/,/name/nm0904303/,/name/nm0590790/                 ",259,,D:/demo/output
tt0070834 ,Trip with the Teacher                            ,1975,R        ,91 min ,"Crime, Drama, Horror        ",4.6,"A teacher and her class of female students take a class trip to the desert. Their bus breaks down, and they find themselves terrorized by a gang of psycho bikers.                                                                                                                                          ",Earl Barton                            ,/name/nm0059134/,"Zalman King, 
Brenda Fogarty, 
Cathy Worthington, 
Dina Ousley               ","/name/nm0455394/,/name/nm0283856/,/name/nm0941754/,/name/nm0244651/                 ",1517,,D:/demo/output
tt0070834 ,Trip with the Teacher                            ,1975,R        ,91 min ,"Crime, Drama, Horror        ",4.6,"A teacher and her class of female students take a class trip to the desert. Their bus breaks down, and they find themselves terrorized by a gang of psycho bikers.                                                                                                                                          ",Earl Barton                            ,/name/nm0059134/,"Zalman King, 
Brenda Fogarty, 
Cathy Worthington, 
Dina Ousley               ","/name/nm0455394/,/name/nm0283856/,/name/nm0941754/,/name/nm0244651/                 ",1517,,D:/demo/output
tt0070834 ,Trip with the Teacher                            ,1975,R        ,91 min ,"Crime, Drama, Horror        ",4.6,"A teacher and her class of female students take a class trip to the desert. Their bus breaks down, and they find themselves terrorized by a gang of psycho bikers.                                                                                                                                          ",Earl Barton                            ,/name/nm0059134/,"Zalman King, 
Brenda Fogarty, 
Cathy Worthington, 
Dina Ousley               ","/name/nm0455394/,/name/nm0283856/,/name/nm0941754/,/name/nm0244651/                 ",1517,,D:/demo/output
tt0070871 ,The Mummy's Revenge                              ,1975,         ,91 min ,Horror                      ,5.4,"After the cruel Egyptian pharaoh Amenhotep's mummy was discovered and transported to London, his distant relative travels from Egypt to England in order to resurrect his body.                                                                                                                             ",Carlos Aured                           ,/name/nm0042155/,"Paul Naschy, 
Jack Taylor, 
María Silva, 
Helga Liné                       ","/name/nm0596701/,/name/nm0852488/,/name/nm0798440/,/name/nm0513298/                 ",338,,D:/demo/output
tt0071093 ,Abigail Lesley Is Back in Town                   ,1975,R        ,100 min,"Drama, Romance              ",5.7,"A seductive woman who left her small fishing town long ago after being caught with another woman's husband, returns to shake up the place by seducing everyone, including the woman and her girlfriends.                                                                                                    ",Joseph W. Sarno                        ,/name/nm0765430/,"Mary Mendum, 
Jennifer Jordan, 
Eric Edwards, 
Jamie Gillis                  ","/name/nm0111736/,/name/nm0629917/,/name/nm0249982/,/name/nm0003501/                 ",452,,D:/demo/output
tt0071099 ,Ace of Hearts                                    ,1975,PG       ,94 min ,"Action, Crime, Drama        ",4.7,"Un compositor español obsesivamente escribe canciones para una modelo que solo ha visto en fotografías, sin imaginarse que ella es vecina de el y su novia.                                                                                                                                               ",Tulio Demicheli                        ,/name/nm0210322/,"Chris Robinson, 
Pilar Velázquez, 
Teresa Gimpera, 
Carlos Ballesteros      ","/name/nm0732468/,/name/nm0892826/,/name/nm0319834/,/name/nm0050781/                 ",22,,D:/demo/output
tt0071099 ,Ace of Hearts                                    ,1975,PG       ,94 min ,"Action, Crime, Drama        ",4.7,"Un compositor español obsesivamente escribe canciones para una modelo que solo ha visto en fotografías, sin imaginarse que ella es vecina de el y su novia.                                                                                                                                               ",Tulio Demicheli                        ,/name/nm0210322/,"Chris Robinson, 
Pilar Velázquez, 
Teresa Gimpera, 
Carlos Ballesteros      ","/name/nm0732468/,/name/nm0892826/,/name/nm0319834/,/name/nm0050781/                 ",22,,D:/demo/output
tt0071099 ,Ace of Hearts                                    ,1975,PG       ,94 min ,"Action, Crime, Drama        ",4.7,"Un compositor español obsesivamente escribe canciones para una modelo que solo ha visto en fotografías, sin imaginarse que ella es vecina de el y su novia.                                                                                                                                               ",Tulio Demicheli                        ,/name/nm0210322/,"Chris Robinson, 
Pilar Velázquez, 
Teresa Gimpera, 
Carlos Ballesteros      ","/name/nm0732468/,/name/nm0892826/,/name/nm0319834/,/name/nm0050781/                 ",22,,D:/demo/output
tt0071101 ,Actorul si salbaticii                            ,1975,         ,150 min,"Comedy, Drama, Family       ",8.7,"The director of a famous theater in 1930s Bucharest and his Jewish dramatist are preparing a show designed to satirize the fascist (legionnaire) movement, but the legionnaires are determined to stop the spectacle by any means.                                                                          ",Manole Marcus                          ,/name/nm0546149/,"Toma Caragiu, 
Mircea Albulescu, 
Margareta Pogonat, 
Ion Besoiu             ","/name/nm0135908/,/name/nm0017062/,/name/nm0688246/,/name/nm0078725/                 ",795,,D:/demo/output
tt0071104 ,The Adventures of Frontier Fremont               ,1975,G        ,106 min,"Adventure, Western          ",7,"Jacob Fremont ""Dan Haggerty"" was a tins man, Who moved from St. Louis to escape it all, to the wilderness, where he meet and old mountain man ""Denver Pyle"" who soon became his best friend. ...                See full summary »                                                                        ",Richard Friedenberg                    ,/name/nm0295030/,"Dan Haggerty, 
Denver Pyle, 
Tony Miratti, 
Norman Goodman                   ","/name/nm0353624/,/name/nm0701500/,/name/nm0592268/,/name/nm0329188/                 ",107,,D:/demo/output
tt0071112 ,El albañil                                      ,1975,TV-PG    ,97 min ,"Comedy, Drama, Music        ",6.1,Un albañil recuerda su vida en el Partido Comunista de donde era miembro.                                                                                                                                                                                                                                  ,José Estrada                          ,/name/nm0261826/,"Vicente Fernández, 
Manoella Torres, 
Dacia González, 
Alberto Rojas       ","/name/nm0273786/,/name/nm1025402/,/name/nm0328112/,/name/nm0737751/                 ",34,,D:/demo/output
tt0071114 ,Las alegres vampiras de Vögel                   ,1975,         ,84 min ,"Comedy, Horror              ",3.7,"The town of Vogel, in Transylvania, stands under the ruins of the old castle where the vampire lord tortured his prisoners and drank their blood. Now, two stranded young girls take shelter ...                See full summary »                                                                        ",Julio Pérez Tabernero                 ,/name/nm0702028/,"�?gata Lys, 
Germán Cobos, 
María José Cantudo, 
José María Tasso       ","/name/nm0529230/,/name/nm0167962/,/name/nm0134753/,/name/nm0845935/                 ",62,,D:/demo/output
tt0071125 ,Aloïse                                          ,1975,         ,115 min,"Biography, Drama, History   ",5.8,The unsuccessful Swiss artist Aloïse Corbaz finds work at the court of the German emperor and gets infatuated. Showing frank symptoms of insanity she is hospitalized.                                                                                                                                     ,Liliane de Kermadec                    ,/name/nm0449394/,"Isabelle Huppert, 
Delphine Seyrig, 
Marc Eyraud, 
Michael Lonsdale          ","/name/nm0001376/,/name/nm0786891/,/name/nm0264211/,/name/nm0003909/                 ",120,,D:/demo/output
tt0071125 ,Aloïse                                          ,1975,         ,115 min,"Biography, Drama, History   ",5.8,The unsuccessful Swiss artist Aloïse Corbaz finds work at the court of the German emperor and gets infatuated. Showing frank symptoms of insanity she is hospitalized.                                                                                                                                     ,Liliane de Kermadec                    ,/name/nm0449394/,"Isabelle Huppert, 
Delphine Seyrig, 
Marc Eyraud, 
Michael Lonsdale          ","/name/nm0001376/,/name/nm0786891/,/name/nm0264211/,/name/nm0003909/                 ",120,,D:/demo/output
tt0071136 ,Hot Acts of Love                                 ,1975,R        ,90 min ,Thriller                    ,5.7,"Francis and Patrick Baumel are two brothers who are heirs of a newspaper. When Patrick discovers Laurence, the wife of his brother, in the arms of Paul, the editor-in-chief, he is killed.                                                                                                                 ",Jean-Marie Pallardy                    ,/name/nm0032561/,"Corinne Marchand, 
Willeke van Ammelrooy, 
Michel Lemoine, 
Jean Luisi       ","/name/nm0545378/,/name/nm0002168/,/name/nm0501471/,/name/nm0525404/                 ",47,,D:/demo/output
tt0071138 ,Cold Blood                                       ,1975,Not Rated,80 min ,Thriller                    ,4.8,"Corinna (Vera Tsechechowa) witnesses how three guys chase and shoot a man in front of her lonesome house. As the only witness, they force her to come with them and care for the guy's wound....                See full summary »                                                                        ","Ralf Gregan, 
Günter Vaessen          ",/name/nm0339538/,"Rutger Hauer, 
Vera Tschechowa, 
Horst Frank, 
Walter Richter                ","/name/nm0883055/,/name/nm0000442/,/name/nm0874782/,/name/nm0290955/,/name/nm0725380/",276,,D:/demo/output
tt0071164 ,The Killer of Dolls                              ,1975,         ,98 min ,"Drama, Horror, Thriller     ",5.9,"A groundskeeper's son, who is mentally unstable due to childhood trauma, goes on a murdering spree where his perception of reality is distorted by imagining people as mannequins and vice versa.                                                                                                           ",Miguel Madrid                          ,/name/nm0535116/,"David Rocha, 
Inma de Santis, 
Helga Liné, 
Elisenda Ribas                  ","/name/nm0733771/,/name/nm0763768/,/name/nm0513298/,/name/nm0722752/                 ",321,,D:/demo/output
tt0071164 ,The Killer of Dolls                              ,1975,         ,98 min ,"Drama, Horror, Thriller     ",5.9,"A groundskeeper's son, who is mentally unstable due to childhood trauma, goes on a murdering spree where his perception of reality is distorted by imagining people as mannequins and vice versa.                                                                                                           ",Miguel Madrid                          ,/name/nm0535116/,"David Rocha, 
Inma de Santis, 
Helga Liné, 
Elisenda Ribas                  ","/name/nm0733771/,/name/nm0763768/,/name/nm0513298/,/name/nm0722752/                 ",321,,D:/demo/output
tt0071169 ,Au-delà de la peur                              ,1975,R        ,92 min ,"Crime, Drama                ",6.3,A group of outlaws takes a man's wife and child hostage. He must walk a fine line between working with the police to rescue his family and not angering the kidnappers to the point where they might hurt or kill them.                                                                                     ,Yannick Andréi                        ,/name/nm0029270/,"Michel Bouquet, 
Michel Constantin, 
Marilù Tolo, 
Moustache                ","/name/nm0099677/,/name/nm0176039/,/name/nm0866186/,/name/nm0610116/                 ",75,,D:/demo/output
tt0071179 ,"Avtomobil, skripka i sobaka Klyaksa              ",1975,         ,101 min,"Family, Musical             ",6.7,"Two schoolmates are in love with the most beautiful girl in the yard. One of them, Oleg, is a jack of all trades, fiddling with machines, and the other, David, is learning to play the violin.                                                                                                             ",Rolan Bykov                            ,/name/nm0125909/,"Oleg Anofriev, 
Rolan Bykov, 
Georgiy Vitsin, 
Zinoviy Gerdt                 ","/name/nm0030456/,/name/nm0125909/,/name/nm0900120/,/name/nm0314210/                 ",128,,D:/demo/output
tt0071204 ,Bellas de noche                                  ,1975,         ,98 min ,"Comedy, Drama, Romance      ",5.6,"Boxer Germán Bronco Torres loses his license, and works as bouncer at the cabaret El Pirulí, where he falls for the waitress Carmen, and befriends of the pimp El Vaselinas, who lost a bet ...                See full summary »                                                                       ",Miguel M. Delgado                      ,/name/nm0217035/,"Jorge Rivero, 
Sasha Montenegro, 
Carmen Salinas, 
Eduardo de la Peña       ","/name/nm0729473/,/name/nm0599378/,/name/nm0758345/,/name/nm0209349/                 ",77,,D:/demo/output
tt0071215 ,"Bienvenido, Mister Krif                          ",1975,         ,90 min ,"Comedy, Sport               ",,Add a Plot                                                                                                                                                                                                                                                                                                  ,Tulio Demicheli                        ,/name/nm0210322/,"Roberto Camardiel, 
Ramón Centenero, 
�?ngel de Andrés, 
Moncho Ferrer     ","/name/nm0131209/,/name/nm0148315/,/name/nm0029298/,/name/nm0274599/                 ",,,D:/demo/output
tt0071252 ,Dragons Die Hard                                 ,1975,R        ,96 min ,"Action, Adventure, Drama    ",4.4,A fan of Bruce Lee investigates the martial arts master's death.                                                                                                                                                                                                                                            ,Kuan-Chang Li                          ,/name/nm0497691/,"Bruce Le, 
Hui Ouyang, 
Fei Lung, 
Chung-You Chang                           ","/name/nm0398969/,/name/nm3523887/,/name/nm0526694/,/name/nm5069416/                 ",130,,D:/demo/output
tt0071252 ,Dragons Die Hard                                 ,1975,R        ,96 min ,"Action, Adventure, Drama    ",4.4,A fan of Bruce Lee investigates the martial arts master's death.                                                                                                                                                                                                                                            ,Kuan-Chang Li                          ,/name/nm0497691/,"Bruce Le, 
Hui Ouyang, 
Fei Lung, 
Chung-You Chang                           ","/name/nm0398969/,/name/nm3523887/,/name/nm0526694/,/name/nm5069416/                 ",130,,D:/demo/output
tt0071265 ,La cage                                          ,1975,         ,100 min,"Crime, Drama, Thriller      ",6.3,A vengeful woman traps her ex husband in their basement. He realizes that the only chance he has of ever getting out is to try and beat her at her own psychological mind game.                                                                                                                             ,Pierre Granier-Deferre                 ,/name/nm0335133/,"Lino Ventura, 
Ingrid Thulin, 
William Sabatier, 
Sophie Sam                 ","/name/nm0893341/,/name/nm0862026/,/name/nm0754563/,/name/nm0759608/                 ",422,,D:/demo/output
